QB,RB,RB,WR,WR,WR,TE,FLEX,DEF,"","Instructions"
"82666-69189","82666-93134","82666-40442","82666-53681","82666-60858","82666-55635","82666-41872","82666-89956","82666-12541","","1) Create a lineup by inserting any player from this list into their appropriate position columns"
"","","","","","","","","","","2) You can paste either the Player ID + Name OR ID from their respective columns"
"","","","","","","","","","","3) Any information to the right of the last position column will be ignored in the upload"
"","","","","","","","","","","4) Maximum of 250 lineups per upload"
"","","","","","","","","",""
"","","","","","","","","","",Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
"","","","","","","","","","",82666-86692:Thomas Odukoya,82666-86692,TE,Thomas,Thomas Odukoya,Odukoya,,,4000,TEN@KC,TEN,KC,,,,,,TE/FLEX
"","","","","","","","","","",82666-27403:Blake Bell,82666-27403,TE,Blake,Blake Bell,Bell,1.25,12,4000,TEN@KC,KC,TEN,IR,Hip,,,,TE/FLEX
"","","","","","","","","","",82666-86839:Jack Coco,82666-86839,TE,Jack,Jack Coco,Coco,,,4000,GB@DET,GB,DET,,,,,,TE/FLEX
"","","","","","","","","","",82666-23435:Andrew DePaola,82666-23435,TE,Andrew,Andrew DePaola,DePaola,,,4000,MIN@WAS,MIN,WAS,,,,,,TE/FLEX
"","","","","","","","","","",82666-64408:Nick Bowers,82666-64408,TE,Nick,Nick Bowers,Bowers,,,4000,CAR@CIN,CIN,CAR,,,,,,TE/FLEX
"","","","","","","","","","",82666-89029:Chris Pierce Jr.,82666-89029,TE,Chris,Chris Pierce Jr.,Pierce Jr.,,,4000,SEA@ARI,ARI,SEA,,,,,,TE/FLEX
"","","","","","","","","","",82666-70604:John Raine,82666-70604,TE,John,John Raine,Raine,,,4000,LAC@ATL,ATL,LAC,Q,Undisclosed,,,,TE/FLEX
"","","","","","","","","","",82666-72665:Kenny Yeboah,82666-72665,TE,Kenny,Kenny Yeboah,Yeboah,2.299999952316284,2,4000,BUF@NYJ,NYJ,BUF,,,,,,TE/FLEX
"","","","","","","","","","",82666-54239:Matt Sokol,82666-54239,TE,Matt,Matt Sokol,Sokol,,,4000,IND@NE,NE,IND,,,,,,TE/FLEX
"","","","","","","","","","",82666-87013:Erik Krommenhoek,82666-87013,TE,Erik,Erik Krommenhoek,Krommenhoek,,,4000,LAC@ATL,LAC,ATL,,,,,,TE/FLEX
"","","","","","","","","","",82666-42077:James Winchester,82666-42077,TE,James,James Winchester,Winchester,,,4000,TEN@KC,KC,TEN,,,,,,TE/FLEX
"","","","","","","","","","",82666-46177:David Wells,82666-46177,TE,David,David Wells,Wells,,,4000,LAR@TB,TB,LAR,,,,,,TE/FLEX
"","","","","","","","","","",82666-93343:Roger Carter Jr.,82666-93343,TE,Roger,Roger Carter Jr.,Carter Jr.,,,4000,LAR@TB,LAR,TB,,,,,,TE/FLEX
"","","","","","","","","","",82666-9409:Clark Harris,82666-9409,TE,Clark,Clark Harris,Harris,,,4000,CAR@CIN,CIN,CAR,IR,Biceps,,,,TE/FLEX
"","","","","","","","","","",82666-52468:Ethan Wolf,82666-52468,TE,Ethan,Ethan Wolf,Wolf,1.7999999523162842,1,4000,BAL@NO,NO,BAL,,,,,,TE/FLEX
"","","","","","","","","","",82666-64762:Nakia Griffin-Stewart,82666-64762,TE,Nakia,Nakia Griffin-Stewart,Griffin-Stewart,,,4000,IND@NE,IND,NE,,,,,,TE/FLEX
"","","","","","","","","","",82666-97537:Naz Bohannon,82666-97537,TE,Naz,Naz Bohannon,Bohannon,,,4000,LV@JAC,JAC,LV,,,,,,TE/FLEX
"","","","","","","","","","",82666-83226:Kevin Rader,82666-83226,TE,Kevin,Kevin Rader,Rader,0.8999999761581421,2,4000,TEN@KC,TEN,KC,,,,,,TE/FLEX
"","","","","","","","","","",82666-64833:Alize Mack,82666-64833,TE,Alize,Alize Mack,Mack,,,4000,GB@DET,GB,DET,Q,Undisclosed,,,,TE/FLEX
"","","","","","","","","","",82666-91467:Jake Tonges,82666-91467,TE,Jake,Jake Tonges,Tonges,0,1,4000,MIA@CHI,CHI,MIA,,,,,,TE/FLEX
"","","","","","","","","","",82666-25957:J.P. Holtz,82666-25957,TE,J.P.,J.P. Holtz,Holtz,,,4000,BAL@NO,NO,BAL,,,,,,TE/FLEX
"","","","","","","","","","",82666-60791:Tommy Hudson,82666-60791,TE,Tommy,Tommy Hudson,Hudson,1.149999976158142,4,4000,TEN@KC,TEN,KC,Q,Undisclosed,,,,TE/FLEX
"","","","","","","","","","",82666-73089:Devin Asiasi,82666-73089,TE,Devin,Devin Asiasi,Asiasi,0,2,4000,CAR@CIN,CIN,CAR,,,,,,TE/FLEX
"","","","","","","","","","",82666-71048:Thaddeus Moss,82666-71048,TE,Thaddeus,Thaddeus Moss,Moss,,,4000,CAR@CIN,CIN,CAR,,,,,,TE/FLEX
"","","","","","","","","","",82666-71058:Grayson Gunter,82666-71058,TE,Grayson,Grayson Gunter,Gunter,,,4000,LV@JAC,JAC,LV,,,,,,TE/FLEX
"","","","","","","","","","",82666-114112:Jalen Wydermyer,82666-114112,TE,Jalen,Jalen Wydermyer,Wydermyer,,,4000,IND@NE,IND,NE,,,,,,TE/FLEX
"","","","","","","","","","",82666-73161:Chase Allen,82666-73161,TE,Chase,Chase Allen,Allen,,,4000,MIA@CHI,CHI,MIA,,,,,,TE/FLEX
"","","","","","","","","","",82666-69069:Tony Poljan,82666-69069,TE,Tony,Tony Poljan,Poljan,,,4000,BAL@NO,BAL,NO,,,,,,TE/FLEX
"","","","","","","","","","",82666-73172:Jake Hausmann,82666-73172,TE,Jake,Jake Hausmann,Hausmann,,,4000,MIN@WAS,WAS,MIN,,,,,,TE/FLEX
"","","","","","","","","","",82666-54746:Tyler Ott,82666-54746,TE,Tyler,Tyler Ott,Ott,,,4000,SEA@ARI,SEA,ARI,IR,Shoulder,,,,TE/FLEX
"","","","","","","","","","",82666-103900:Brandon Dillon,82666-103900,TE,Brandon,Brandon Dillon,Dillon,,,4000,BAL@NO,NO,BAL,,,,,,TE/FLEX
"","","","","","","","","","",82666-91618:John FitzPatrick,82666-91618,TE,John,John FitzPatrick,FitzPatrick,,,4000,LAC@ATL,ATL,LAC,IR,Undisclosed,,,,TE/FLEX
"","","","","","","","","","",82666-89586:Tucker Fisk,82666-89586,TE,Tucker,Tucker Fisk,Fisk,,,4000,LAC@ATL,ATL,LAC,,,,,,TE/FLEX
"","","","","","","","","","",82666-62981:Eli Wolf,82666-62981,TE,Eli,Eli Wolf,Wolf,,,4000,MIN@WAS,WAS,MIN,IR,Undisclosed,,,,TE/FLEX
"","","","","","","","","","",82666-103966:Stone Smartt,82666-103966,TE,Stone,Stone Smartt,Smartt,,,4000,LAC@ATL,LAC,ATL,IR,Undisclosed,,,,TE/FLEX
"","","","","","","","","","",82666-73266:Dylan Soehner,82666-73266,TE,Dylan,Dylan Soehner,Soehner,,,4000,BAL@NO,NO,BAL,NA,Undisclosed,,,,TE/FLEX
"","","","","","","","","","",82666-69173:Hunter Kampmoyer,82666-69173,TE,Hunter,Hunter Kampmoyer,Kampmoyer,,,4000,LAC@ATL,LAC,ATL,,,,,,TE/FLEX
"","","","","","","","","","",82666-60984:Jake Bargas,82666-60984,TE,Jake,Jake Bargas,Bargas,,,4000,MIA@CHI,CHI,MIA,,,,,,TE/FLEX
"","","","","","","","","","",82666-30272:Colin Thompson,82666-30272,TE,Colin,Colin Thompson,Thompson,0,1,4000,CAR@CIN,CAR,CIN,Q,Calf,,,,TE/FLEX
"","","","","","","","","","",82666-104019:Matt Orzech,82666-104019,TE,Matt,Matt Orzech,Orzech,0,1,4000,LAR@TB,LAR,TB,,,,,,TE/FLEX
"","","","","","","","","","",82666-147049:Drew Ogletree,82666-147049,TE,Drew,Drew Ogletree,Ogletree,,,4000,IND@NE,IND,NE,IR,Knee - acl,,,,TE/FLEX
"","","","","","","","","","",82666-85635:Charlie Kolar,82666-85635,TE,Charlie,Charlie Kolar,Kolar,,,4000,BAL@NO,BAL,NO,IR,Sports hernia,,,,TE/FLEX
"","","","","","","","","","",82666-87690:Sal Cannella,82666-87690,TE,Sal,Sal Cannella,Cannella,,,4000,GB@DET,GB,DET,,,,,,TE/FLEX
"","","","","","","","","","",82666-28346:Maxx Williams,82666-28346,TE,Maxx,Maxx Williams,Williams,6.659999847412109,5,4000,SEA@ARI,ARI,SEA,Q,Knee,,,,TE/FLEX
"","","","","","","","","","",82666-89814:Gerrit Prince,82666-89814,TE,Gerrit,Gerrit Prince,Prince,,,4000,LV@JAC,JAC,LV,,,,,,TE/FLEX
"","","","","","","","","","",82666-38636:Bug Howard,82666-38636,TE,Bug,Bug Howard,Howard,,,4000,LAR@TB,TB,LAR,Q,Undisclosed,,,,TE/FLEX
"","","","","","","","","","",82666-85759:Curtis Hodges,82666-85759,TE,Curtis,Curtis Hodges,Hodges,,,4000,MIN@WAS,WAS,MIN,IR,Thigh,,,,TE/FLEX
"","","","","","","","","","",82666-87815:Jeremy Ruckert,82666-87815,TE,Jeremy,Jeremy Ruckert,Ruckert,0,1,4000,BUF@NYJ,NYJ,BUF,,,,,,TE/FLEX
"","","","","","","","","","",82666-38722:Cethan Carter,82666-38722,TE,Cethan,Cethan Carter,Carter,1.2999999523162842,2,4000,MIA@CHI,MIA,CHI,IR,Concussion,,,,TE/FLEX
"","","","","","","","","","",82666-63321:Rashod Berry,82666-63321,TE,Rashod,Rashod Berry,Berry,,,4000,LV@JAC,JAC,LV,,,,,,TE/FLEX
"","","","","","","","","","",82666-169853:Josh Babicz,82666-169853,TE,Josh,Josh Babicz,Babicz,,,4000,GB@DET,GB,DET,,,,,,TE/FLEX
"","","","","","","","","","",82666-92056:Cal Adomitis,82666-92056,TE,Cal,Cal Adomitis,Adomitis,,,4000,CAR@CIN,CIN,CAR,,,,,,TE/FLEX
"","","","","","","","","","",82666-55209:Nate Becker,82666-55209,TE,Nate,Nate Becker,Becker,,,4000,GB@DET,GB,DET,Q,Undisclosed,,,,TE/FLEX
"","","","","","","","","","",82666-112601:Travis Koontz,82666-112601,TE,Travis,Travis Koontz,Koontz,,,4000,LV@JAC,LV,JAC,,,,,,TE/FLEX
"","","","","","","","","","",82666-85986:James Mitchell,82666-85986,TE,James,James Mitchell,Mitchell,1.899999976158142,1,4000,GB@DET,DET,GB,,,,,,TE/FLEX
"","","","","","","","","","",82666-57325:Jordan Franks,82666-57325,TE,Jordan,Jordan Franks,Franks,,,4000,TEN@KC,KC,TEN,,,,,,TE/FLEX
"","","","","","","","","","",82666-96254:Nick Muse,82666-96254,TE,Nick,Nick Muse,Muse,,,4000,MIN@WAS,MIN,WAS,,,,,,TE/FLEX
"","","","","","","","","","",82666-12548:Los Angeles Chargers,82666-12548,D,Los Angeles,Los Angeles Chargers,Chargers,4.285714285714286,7,3900,LAC@ATL,LAC,ATL,,,,,,DEF
"","","","","","","","","","",82666-12554:Jacksonville Jaguars,82666-12554,D,Jacksonville,Jacksonville Jaguars,Jaguars,6.875,8,3800,LV@JAC,JAC,LV,,,,,,DEF
"","","","","","","","","","",82666-12552:Washington Commanders,82666-12552,D,Washington,Washington Commanders,Commanders,5.25,8,3700,MIN@WAS,WAS,MIN,,,,,,DEF
"","","","","","","","","","",82666-12539:Miami Dolphins,82666-12539,D,Miami,Miami Dolphins,Dolphins,5.125,8,3600,MIA@CHI,MIA,CHI,,,,,,DEF
"","","","","","","","","","",82666-12537:Las Vegas Raiders,82666-12537,D,Las Vegas,Las Vegas Raiders,Raiders,4.142857142857143,7,3500,LV@JAC,LV,JAC,,,,,,DEF
"","","","","","","","","","",82666-12542:New Orleans Saints,82666-12542,D,New Orleans,New Orleans Saints,Saints,5.375,8,3500,BAL@NO,NO,BAL,,,,,,DEF
"","","","","","","","","","",82666-12534:Tennessee Titans,82666-12534,D,Tennessee,Tennessee Titans,Titans,7.571428571428571,7,3400,TEN@KC,TEN,KC,,,,,,DEF
"","","","","","","","","","",82666-12544:New York Jets,82666-12544,D,New York,New York Jets,Jets,8.25,8,3400,BUF@NYJ,NYJ,BUF,,,,,,DEF
"","","","","","","","","","",82666-12553:Carolina Panthers,82666-12553,D,Carolina,Carolina Panthers,Panthers,7.125,8,3300,CAR@CIN,CAR,CIN,,,,,,DEF
"","","","","","","","","","",82666-12532:Detroit Lions,82666-12532,D,Detroit,Detroit Lions,Lions,2.5714285714285716,7,3200,GB@DET,DET,GB,,,,,,DEF
"","","","","","","","","","",82666-12525:Atlanta Falcons,82666-12525,D,Atlanta,Atlanta Falcons,Falcons,5.75,8,3100,LAC@ATL,ATL,LAC,,,,,,DEF
"","","","","","","","","","",82666-12527:Chicago Bears,82666-12527,D,Chicago,Chicago Bears,Bears,5.875,8,3000,MIA@CHI,CHI,MIA,,,,,,DEF
